Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Zirk', 'Arun', 'AnZirk252', 'Zirk.Arun@calpoly.com', 'Zirk90', 148, 46, 149)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Debra', 'Andy', 'AyDebra114', 'Debra.Andy@calpoly.com', 'Debra244', 113, 85, 171)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Jessica', 'Ronald', 'RdJessica5', 'Jessica.Ronald@calpoly.com', 'Jessica250', 279, 132, 170)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Anna', 'Bart', 'BtAnna254', 'Anna.Bart@calpoly.com', 'Anna75', 6, 141, 102)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Boof', 'Luber', 'LrBoof115', 'Boof.Luber@gmail.com', 'Boof167', 57, 8, 101)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Hoss', 'Andrew', 'AwHoss180', 'Hoss.Andrew@sprynet.com', 'Hoss31', 259, 38, 36)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Ron', 'Ryan', 'RnRyan237', 'Ron.Ryan@zoho.com', 'Ron61', 215, 242, 6)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Natalie', 'Mark', 'MkNatalie125', 'Natalie.Mark@sprynet.com', 'Natalie214', 295, 189, 183)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Jesus', 'Ann', 'JsAnn220', 'Jesus.Ann@icloud.com', 'Jesus87', 212, 180, 35)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Ronnie', 'Ann', 'ReAnn162', 'Ronnie.Ann@outlook.com', 'Ronnie260', 167, 47, 132)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Ronny', 'Tunchi', 'TiRonny26', 'Ronny.Tunchi@icloud.com', 'Ronny272', 110, 58, 106)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Yas', 'Frank', 'FkYas146', 'Yas.Frank@gmail.com', 'Yas97', 286, 219, 102)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Martin', 'Schmit', 'MnSchmit71', 'Martin.Schmit@inbox.com', 'Martin129', 258, 152, 91)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Ronald', 'Wendle', 'RdWendle93', 'Ronald.Wendle@aol.com', 'Ronald119', 7, 264, 88)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Jessica', 'Arf', 'JaArf70', 'Jessica.Arf@outlook.com', 'Jessica288', 290, 181, 232)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Bart', 'Andrew', 'BtAndrew258', 'Bart.Andrew@outlook.com', 'Bart287', 3, 268, 275)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Marry', 'Wendle', 'MyWendle98', 'Marry.Wendle@bing.com', 'Marry78', 29, 157, 42)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Andrew', 'Brian', 'AwBrian63', 'Andrew.Brian@zoho.com', 'Andrew27', 118, 140, 160)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Brett', 'Rene', 'ReBrett192', 'Brett.Rene@gmail.com', 'Brett264', 39, 42, 91)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Arpon', 'Tara', 'TaArpon120', 'Arpon.Tara@bing.com', 'Arpon250', 77, 188, 50)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Wyne', 'Ronnie', 'WeRonnie121', 'Wyne.Ronnie@inbox.com', 'Wyne42', 21, 37, 12)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Joe', 'Bar', 'BrJoe67', 'Joe.Bar@sprynet.com', 'Joe180', 86, 254, 165)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Natalie', 'Debra', 'NeDebra172', 'Natalie.Debra@aol.com', 'Natalie158', 135, 88, 239)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Stone', 'Sara', 'SeSara137', 'Stone.Sara@inbox.com', 'Stone87', 150, 155, 226)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Brett', 'Markson', 'MnBrett87', 'Brett.Markson@bing.com', 'Brett22', 40, 58, 235)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Jon', 'Ann', 'JnAnn54', 'Jon.Ann@aol.com', 'Jon242', 123, 7, 57)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Goergeson', 'Jose', 'JeGoergeson131', 'Goergeson.Jose@sprynet.com', 'Goergeson204', 270, 3, 75)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Wendle', 'Tay', 'WeTay26', 'Wendle.Tay@aol.com', 'Wendle298', 108, 170, 8)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Guppy', 'Boof', 'BfGuppy288', 'Guppy.Boof@icloud.com', 'Guppy150', 99, 276, 155)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Zack', 'Arpon', 'AnZack178', 'Zack.Arpon@zoho.com', 'Zack125', 173, 211, 254)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Arun', 'Luber', 'LrArun195', 'Arun.Luber@aol.com', 'Arun237', 19, 261, 279)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Wyne', 'Samuel', 'SlWyne198', 'Wyne.Samuel@zoho.com', 'Wyne81', 278, 226, 174)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Arpon', 'Zag', 'ZgArpon28', 'Arpon.Zag@gmail.com', 'Arpon16', 62, 81, 29)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Debra', 'George', 'GeDebra103', 'Debra.George@outlook.com', 'Debra117', 255, 188, 288)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Zack', 'Luber', 'ZkLuber212', 'Zack.Luber@bing.com', 'Zack285', 61, 293, 62)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Frankson', 'Bart', 'FnBart279', 'Frankson.Bart@aol.com', 'Frankson271', 38, 148, 78)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Anna', 'George', 'AaGeorge6', 'Anna.George@gmail.com', 'Anna299', 178, 4, 105)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Bart', 'Juan', 'JnBart267', 'Bart.Juan@outlook.com', 'Bart151', 243, 155, 284)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Bob', 'John', 'BbJohn261', 'Bob.John@bing.com', 'Bob289', 280, 87, 86)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Arun', 'Zirk', 'ZkArun19', 'Arun.Zirk@calpoly.com', 'Arun266', 265, 271, 299)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Zob', 'Gym', 'GmZob292', 'Zob.Gym@calpoly.com', 'Zob32', 4, 112, 258)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Adam', 'Jess', 'JsAdam215', 'Adam.Jess@sprynet.com', 'Adam298', 196, 20, 107)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Sara', 'Mike', 'MeSara254', 'Sara.Mike@aol.com', 'Sara240', 236, 282, 289)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Mark', 'Rachel', 'RlMark127', 'Mark.Rachel@gmail.com', 'Mark137', 40, 173, 59)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Ron', 'Arf', 'AfRon255', 'Ron.Arf@zoho.com', 'Ron56', 295, 208, 174)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Zob', 'Samuel', 'SlZob249', 'Zob.Samuel@inbox.com', 'Zob94', 294, 281, 122)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Albert', 'Tara', 'TaAlbert176', 'Albert.Tara@sprynet.com', 'Albert210', 10, 84, 39)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Mark', 'Andrew', 'AwMark279', 'Mark.Andrew@zoho.com', 'Mark175', 189, 189, 58)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Johnson', 'Sam', 'SmJohnson292', 'Johnson.Sam@yahoo.com', 'Johnson266', 86, 300, 209)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Ronnie', 'Sammy', 'SyRonnie31', 'Ronnie.Sammy@icloud.com', 'Ronnie18', 275, 57, 202)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Tara', 'Zog', 'TaZog78', 'Tara.Zog@outlook.com', 'Tara90', 190, 162, 142)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Natalie', 'Goergeson', 'NeGoergeson271', 'Natalie.Goergeson@yahoo.com', 'Natalie10', 298, 98, 232)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Luber', 'Schmit', 'LrSchmit162', 'Luber.Schmit@inbox.com', 'Luber156', 161, 10, 7)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Martin', 'Frank', 'FkMartin207', 'Martin.Frank@yahoo.com', 'Martin103', 16, 247, 285)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Tom', 'Jon', 'TmJon121', 'Tom.Jon@calpoly.com', 'Tom98', 70, 123, 145)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Wyne', 'Frankson', 'WeFrankson64', 'Wyne.Frankson@sprynet.com', 'Wyne59', 276, 243, 2)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Samuel', 'Mike', 'SlMike88', 'Samuel.Mike@bing.com', 'Samuel257', 252, 120, 187)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Sarah', 'Anna', 'ShAnna63', 'Sarah.Anna@sprynet.com', 'Sarah30', 250, 14, 139)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Debra', 'Dirk', 'DkDebra210', 'Debra.Dirk@aol.com', 'Debra118', 298, 156, 77)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Boof', 'Andrew', 'BfAndrew95', 'Boof.Andrew@yahoo.com', 'Boof289', 41, 204, 185)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Gym', 'Jon', 'JnGym285', 'Gym.Jon@calpoly.com', 'Gym152', 3, 71, 2)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Arf', 'Ahn', 'AnArf20', 'Arf.Ahn@outlook.com', 'Arf174', 152, 206, 138)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Hoss', 'Zag', 'HsZag174', 'Hoss.Zag@calpoly.com', 'Hoss108', 205, 114, 99)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Andrew', 'Zack', 'ZkAndrew77', 'Andrew.Zack@outlook.com', 'Andrew158', 174, 222, 79)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Guppy', 'Jay', 'GyJay186', 'Guppy.Jay@bing.com', 'Guppy89', 290, 56, 249)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Tunchi', 'Ronald', 'TiRonald238', 'Tunchi.Ronald@bing.com', 'Tunchi298', 127, 102, 193)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'McDonald', 'Ronald', 'RdMcDonald24', 'McDonald.Ronald@icloud.com', 'McDonald172', 108, 257, 196)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Markson', 'Guppy', 'MnGuppy58', 'Markson.Guppy@yahoo.com', 'Markson147', 17, 158, 201)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Luber', 'Wendle', 'LrWendle177', 'Luber.Wendle@icloud.com', 'Luber51', 42, 186, 226)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Juan', 'Ryan', 'JnRyan191', 'Juan.Ryan@gmail.com', 'Juan22', 75, 43, 136)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Toshi', 'John', 'TiJohn168', 'Toshi.John@zoho.com', 'Toshi286', 131, 122, 79)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Zack', 'Zog', 'ZkZog298', 'Zack.Zog@icloud.com', 'Zack107', 275, 249, 66)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Markson', 'Sammy', 'MnSammy159', 'Markson.Sammy@yahoo.com', 'Markson196', 210, 125, 33)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Tom', 'Anna', 'TmAnna291', 'Tom.Anna@bing.com', 'Tom272', 135, 126, 284)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Jon', 'Brian', 'BnJon62', 'Jon.Brian@gmail.com', 'Jon21', 116, 220, 36)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Bob', 'Bart', 'BtBob204', 'Bob.Bart@sprynet.com', 'Bob76', 155, 217, 166)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Wendle', 'George', 'GeWendle193', 'Wendle.George@outlook.com', 'Wendle247', 48, 222, 228)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Joe', 'Marria', 'JeMarria59', 'Joe.Marria@icloud.com', 'Joe12', 201, 246, 235)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Ronald', 'Bud', 'RdBud202', 'Ronald.Bud@bing.com', 'Ronald279', 171, 120, 107)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Yuppy', 'Wyne', 'WeYuppy129', 'Yuppy.Wyne@aol.com', 'Yuppy105', 138, 238, 210)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Reece', 'Gym', 'ReGym200', 'Reece.Gym@aol.com', 'Reece145', 298, 237, 165)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Andrew', 'Albert', 'AwAlbert109', 'Andrew.Albert@sprynet.com', 'Andrew257', 41, 151, 199)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Sarah', 'Schmit', 'ShSchmit51', 'Sarah.Schmit@sprynet.com', 'Sarah233', 273, 258, 95)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Ronnie', 'Dirk', 'ReDirk277', 'Ronnie.Dirk@yahoo.com', 'Ronnie84', 275, 244, 158)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Andrew', 'John', 'AwJohn261', 'Andrew.John@gmail.com', 'Andrew269', 76, 30, 82)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Toshi', 'Lil', 'TiLil42', 'Toshi.Lil@calpoly.com', 'Toshi150', 14, 115, 112)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Samuel', 'Tay', 'TySamuel140', 'Samuel.Tay@calpoly.com', 'Samuel224', 60, 300, 250)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Joe', 'Jesus', 'JeJesus60', 'Joe.Jesus@sprynet.com', 'Joe17', 224, 92, 72)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Ann', 'Goergeson', 'GnAnn144', 'Ann.Goergeson@icloud.com', 'Ann210', 120, 257, 120)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Ryan', 'Ronnie', 'ReRyan213', 'Ryan.Ronnie@bing.com', 'Ryan63', 133, 297, 18)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Zirk', 'Franky', 'FyZirk266', 'Zirk.Franky@calpoly.com', 'Zirk263', 208, 183, 255)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Jon', 'Ann', 'JnAnn122', 'Jon.Ann@calpoly.com', 'Jon88', 213, 135, 244)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Rachel', 'Zirk', 'ZkRachel173', 'Rachel.Zirk@sprynet.com', 'Rachel33', 61, 129, 42)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Reece', 'Mark', 'ReMark260', 'Reece.Mark@aol.com', 'Reece254', 262, 201, 293)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Tay', 'Zig', 'ZgTay127', 'Tay.Zig@sprynet.com', 'Tay289', 21, 176, 174)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Albertson', 'Tunchi', 'TiAlbertson172', 'Albertson.Tunchi@bing.com', 'Albertson66', 267, 234, 163)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Stone', 'Mike', 'MeStone68', 'Stone.Mike@aol.com', 'Stone51', 182, 47, 197)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Jessica', 'Stone', 'JaStone94', 'Jessica.Stone@bing.com', 'Jessica153', 11, 2, 127)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Adam', 'Jessica', 'AmJessica194', 'Adam.Jessica@inbox.com', 'Adam134', 190, 205, 178)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Reece', 'Stone', 'SeReece1', 'Reece.Stone@inbox.com', 'Reece191', 162, 111, 207)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Wyne', 'Anna', 'WeAnna12', 'Wyne.Anna@zoho.com', 'Wyne123', 263, 137, 243)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Gym', 'Sam', 'GmSam237', 'Gym.Sam@sprynet.com', 'Gym15', 31, 247, 49)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Tunchi', 'Ann', 'TiAnn289', 'Tunchi.Ann@yahoo.com', 'Tunchi78', 228, 152, 102)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Dirk', 'Yas', 'DkYas263', 'Dirk.Yas@outlook.com', 'Dirk39', 157, 232, 222)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Ryan', 'Ronny', 'RnRonny292', 'Ryan.Ronny@aol.com', 'Ryan129', 253, 27, 282)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Andrew', 'Zirk', 'ZkAndrew285', 'Andrew.Zirk@sprynet.com', 'Andrew70', 162, 28, 267)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Franky', 'Samuel', 'FySamuel93', 'Franky.Samuel@aol.com', 'Franky207', 166, 107, 254)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Tara', 'Bart', 'BtTara179', 'Tara.Bart@gmail.com', 'Tara113', 49, 70, 171)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Jon', 'Jon', 'JnJon156', 'Jon.Jon@icloud.com', 'Jon82', 101, 209, 169)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Mike', 'Jess', 'MeJess235', 'Mike.Jess@icloud.com', 'Mike10', 42, 208, 291)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Juan', 'Yuppy', 'JnYuppy26', 'Juan.Yuppy@bing.com', 'Juan27', 205, 65, 143)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Reece', 'Bob', 'BbReece281', 'Reece.Bob@bing.com', 'Reece118', 240, 22, 238)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Brett', 'Frank', 'FkBrett120', 'Brett.Frank@yahoo.com', 'Brett56', 154, 239, 165)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Andy', 'John', 'JnAndy218', 'Andy.John@bing.com', 'Andy133', 5, 105, 212)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Arf', 'George', 'GeArf111', 'Arf.George@zoho.com', 'Arf162', 40, 103, 34)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Johnson', 'Bar', 'BrJohnson76', 'Johnson.Bar@zoho.com', 'Johnson130', 201, 132, 94)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Arf', 'Dirk', 'DkArf95', 'Arf.Dirk@zoho.com', 'Arf60', 137, 252, 277)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Tom', 'Arf', 'AfTom127', 'Tom.Arf@inbox.com', 'Tom210', 218, 202, 68)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Tom', 'Yas', 'TmYas9', 'Tom.Yas@sprynet.com', 'Tom53', 40, 187, 141)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Lil', 'Ann', 'AnLil159', 'Lil.Ann@aol.com', 'Lil227', 82, 204, 174)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Stone', 'George', 'SeGeorge201', 'Stone.George@bing.com', 'Stone4', 49, 45, 175)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Bob', 'Zog', 'BbZog57', 'Bob.Zog@outlook.com', 'Bob142', 61, 7, 72)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Ronny', 'Ronny', 'RyRonny209', 'Ronny.Ronny@gmail.com', 'Ronny82', 120, 48, 275)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Sarah', 'Albertson', 'AnSarah217', 'Sarah.Albertson@bing.com', 'Sarah10', 265, 140, 158)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Neima', 'Ryan', 'RnNeima221', 'Neima.Ryan@calpoly.com', 'Neima261', 54, 86, 151)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'George', 'Ronald', 'RdGeorge286', 'George.Ronald@gmail.com', 'George106', 240, 232, 168)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Zob', 'Ron', 'ZbRon32', 'Zob.Ron@outlook.com', 'Zob74', 55, 175, 114)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Zob', 'Hoss', 'ZbHoss242', 'Zob.Hoss@icloud.com', 'Zob261', 76, 4, 258)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Brian', 'Jesus', 'BnJesus278', 'Brian.Jesus@calpoly.com', 'Brian293', 260, 169, 285)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Andy', 'Goergeson', 'AyGoergeson267', 'Andy.Goergeson@sprynet.com', 'Andy222', 178, 37, 127)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Buddy', 'Franky', 'ByFranky296', 'Buddy.Franky@gmail.com', 'Buddy287', 51, 87, 139)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Bart', 'Anna', 'BtAnna73', 'Bart.Anna@zoho.com', 'Bart73', 233, 11, 148)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Rachel', 'Arpon', 'RlArpon220', 'Rachel.Arpon@inbox.com', 'Rachel43', 61, 244, 296)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Zag', 'Sara', 'SaZag149', 'Zag.Sara@calpoly.com', 'Zag200', 79, 222, 274)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Jose', 'Anna', 'JeAnna29', 'Jose.Anna@yahoo.com', 'Jose249', 214, 246, 210)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Guppy', 'Buddy', 'GyBuddy123', 'Guppy.Buddy@bing.com', 'Guppy144', 122, 190, 99)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Toshi', 'Adam', 'AmToshi263', 'Toshi.Adam@calpoly.com', 'Toshi298', 243, 221, 137)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Zag', 'Zig', 'ZgZig207', 'Zag.Zig@outlook.com', 'Zag18', 35, 285, 85)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Sam', 'Goergeson', 'SmGoergeson212', 'Sam.Goergeson@icloud.com', 'Sam174', 170, 239, 223)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Zirk', 'Marry', 'ZkMarry68', 'Zirk.Marry@sprynet.com', 'Zirk6', 245, 64, 273)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Sara', 'Ronny', 'SaRonny110', 'Sara.Ronny@icloud.com', 'Sara254', 196, 102, 96)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Wyne', 'Ronald', 'WeRonald134', 'Wyne.Ronald@calpoly.com', 'Wyne76', 299, 246, 157)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Rene', 'Ann', 'AnRene259', 'Rene.Ann@yahoo.com', 'Rene183', 15, 167, 286)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Ahn', 'Sara', 'AnSara83', 'Ahn.Sara@outlook.com', 'Ahn16', 61, 251, 115)
